행정동코드,시도명,시군구명,읍면동명,2020인구수,2019인구수,면적,2019인구밀도,2020인구밀도
4514061000,전라북도,익산시,모현동,38940,39668,3.5,11333.714285714286,11125.714285714286
4514065200,전라북도,익산시,어양동,25103,25600,2.1,12190.47619047619,11953.809523809523
4514067000,전라북도,익산시,팔봉동,6789,6882,21.6,318.6111111111111,314.30555555555554
4514069000,전라북도,익산시,삼성동,32379,32857,14.4,2281.736111111111,2248.5416666666665
4518025000,전라북도,정읍시,신태인읍,5727,5911,29.69,199.09060289659817,192.8932300437858
4518031000,전라북도,정읍시,북면,4342,4450,35.64,124.85970819304153,121.8294051627385
4518032000,전라북도,정읍시,입암면,2933,3018,35.8,84.30167597765364,81.92737430167598
4518033000,전라북도,정읍시,소성면,2111,2154,29.06,74.12250516173435,72.64280798348246
4518034000,전라북도,정읍시,고부면,2847,2950,40.02,73.71314342828585,71.13943028485757
4518035000,전라북도,정읍시,영원면,1834,1893,24.96,75.84134615384615,73.4775641025641
4518036000,전라북도,정읍시,덕천면,1870,1931,20.66,93.46563407550823,90.51306873184899
4518037000,전라북도,정읍시,이평면,2127,2184,25.73,84.88146132918772,82.66614846482705
4518038000,전라북도,정읍시,정우면,2638,2711,30.34,89.35398813447594,86.94792353328938
4518039000,전라북도,정읍시,태인면,3533,3688,34.2,107.83625730994152,103.30409356725146
4518040000,전라북도,정읍시,감곡면,2823,2873,41.57,69.11234063026221,67.90955015636276
4518041000,전라북도,정읍시,옹동면,1715,1769,20.66,85.6243949661181,83.01064859632139
4518042000,전라북도,정읍시,칠보면,2371,2435,35.8,68.01675977653632,66.22905027932961
4518043000,전라북도,정읍시,산내면,1272,1311,64.98,20.175438596491226,19.575253924284393
4518044000,전라북도,정읍시,산외면,2160,2178,62.72,34.72576530612245,34.43877551020408
4518052000,전라북도,정읍시,장명동,3065,3168,5.92,535.1351351351351,517.7364864864865
4518053500,전라북도,정읍시,내장상동,20550,21046,5.92,3555.0675675675675,3471.2837837837837
4518054500,전라북도,정읍시,시기동,3505,3646,0.45,8102.222222222222,7788.888888888889
4518056500,전라북도,정읍시,초산동,10452,9955,2.9,3432.7586206896553,3604.137931034483
4518057000,전라북도,정읍시,연지동,6024,5804,1.71,3394.152046783626,3522.8070175438597
4518059500,전라북도,정읍시,상교동,3824,3695,46.16,80.04766031195841,82.842287694974
4519025000,전라북도,남원시,운봉읍,3867,3987,69.5,57.36690647482014,55.64028776978417
4519031000,전라북도,남원시,주천면,2608,2577,54.65,47.15462031107045,47.72186642268984
4519032000,전라북도,남원시,수지면,1178,1185,31.5,37.61904761904762,37.3968253968254
4519033000,전라북도,남원시,송동면,2100,2159,33.21,65.01053899427883,63.23396567299006
4519034000,전라북도,남원시,주생면,1862,1911,26.33,72.57880744398025,70.71781238131409
4519035000,전라북도,남원시,금지면,2338,2452,33.5,73.19402985074628,69.7910447761194
4519036000,전라북도,남원시,대강면,1654,1729,43.9,39.38496583143508,37.676537585421414
4519037000,전라북도,남원시,대산면,1666,1717,36.1,47.56232686980609,46.149584487534625
4519038000,전라북도,남원시,사매면,1565,1568,32.2,48.69565217391304,48.60248447204969
4519039000,전라북도,남원시,덕과면,961,979,23.7,41.30801687763713,40.54852320675106
4519040000,전라북도,남원시,보절면,1590,1577,41.99,37.55656108597285,37.86615860919267
4519041000,전라북도,남원시,산동면,1918,1937,53.8,36.003717472118964,35.65055762081784
4519042000,전라북도,남원시,이백면,2299,2357,43.61,54.047236872277004,52.71726668195368
4519045000,전라북도,남원시,아영면,1942,1984,35.47,55.93459261347618,54.75049337468283
4519046000,전라북도,남원시,산내면,2094,2132,103.4,20.618955512572533,20.25145067698259
4519047000,전라북도,남원시,인월면,2768,2839,37.47,75.76728049105952,73.87243127835602
4519051000,전라북도,남원시,동충동,3581,3665,0.57,6429.8245614035095,6282.456140350878
4519052000,전라북도,남원시,죽항동,3453,3656,0.68,5376.470588235294,5077.941176470588
4519056000,전라북도,남원시,왕정동,4226,4366,6.1,715.7377049180328,692.7868852459017
4519057000,전라북도,남원시,향교동,7367,7633,18.48,413.04112554112555,398.6471861471861
4519059000,전라북도,남원시,도통동,17182,17968,15.4,1166.7532467532467,1115.7142857142858
4521025000,전라북도,김제시,만경읍,2717,2812,23.9,117.65690376569039,113.68200836820084
4521032000,전라북도,김제시,죽산면,2543,2626,36.8,71.35869565217392,69.10326086956522
4521033000,전라북도,김제시,백산면,2578,2607,29.31,88.94575230296827,87.95632889798704
4521034000,전라북도,김제시,용지면,3713,3840,34.9,110.02865329512895,106.38968481375359
4521035000,전라북도,김제시,백구면,3898,3956,21.93,180.3921568627451,177.74737802097584
4521036000,전라북도,김제시,부량면,1370,1356,20.1,67.46268656716417,68.15920398009949
4521038000,전라북도,김제시,공덕면,2594,2657,29.23,90.89976052001369,88.74444064317481
4521039000,전라북도,김제시,청하면,1783,1848,19.7,93.80710659898477,90.50761421319797
4521040000,전라북도,김제시,성덕면,1867,1915,22.22,86.18361836183618,84.02340234023403
4521041000,전라북도,김제시,진봉면,2709,2821,48.79,57.81922525107604,55.52367288378766
4521042000,전라북도,김제시,금구면,4999,5017,42.55,117.90834312573443,117.48531139835488
4521043000,전라북도,김제시,봉남면,2243,2302,23.73,97.00800674252001,94.52170248630425
4521044000,전라북도,김제시,황산면,1908,2020,18.15,111.29476584022039,105.12396694214877
4521045000,전라북도,김제시,금산면,4680,4763,66.78,71.32374962563642,70.08086253369272
4521046000,전라북도,김제시,광활면,1371,1380,32.14,42.937149968886125,42.65712507778469
4521051000,전라북도,김제시,요촌동,11313,11391,11.06,1029.9276672694393,1022.875226039783
4521052000,전라북도,김제시,신풍동,12868,13110,23.0,570.0,559.4782608695652
4521054000,전라북도,김제시,검산동,11651,11768,14.23,826.9852424455376,818.7631763879128
4521058000,전라북도,김제시,교월동,6586,6545,27.936,234.28550973654066,235.75315005727376
4571025000,전라북도,완주군,삼례읍,14108,13888,28.7,483.9024390243903,491.5679442508711
4571025300,전라북도,완주군,봉동읍,26142,26527,46.07,575.7976991534621,567.4408508790971
4571025600,전라북도,완주군,용진읍,7156,7325,38.5,190.25974025974025,185.87012987012986
4571032000,전라북도,완주군,상관면,4486,4654,68.57,67.87224733848622,65.42219629575617
4571033000,전라북도,완주군,이서면,14572,14919,33.47,445.74245593068423,435.3749626531222
4571034000,전라북도,완주군,소양면,6234,6429,94.16,68.27740016992354,66.20645709430757
4571035000,전라북도,완주군,구이면,5817,5958,88.69,67.1778103506596,65.58800315706394
4571036000,전라북도,완주군,고산면,4744,4801,69.39,69.18864389681511,68.3671998847096
4571037000,전라북도,완주군,비봉면,1924,1953,44.58,43.808882907133246,43.15836698070884
4571038000,전라북도,완주군,운주면,1967,2007,92.71,21.64815014561536,21.216697227915006
4571039000,전라북도,완주군,화산면,2767,2791,70.9,39.36530324400564,39.02679830747532
4571040000,전라북도,완주군,동상면,1076,1131,88.69,12.752283233735483,12.132145675949939
4571041000,전라북도,완주군,경천면,983,999,38.9,25.681233933161955,25.26992287917738
4572025000,전라북도,진안군,진안읍,10229,10424,115.97,89.88531516771579,88.20384582219539
4572031000,전라북도,진안군,용담면,824,853,104.43,8.168150914488173,7.890452934980369
4572032000,전라북도,진안군,안천면,1060,1092,37.1,29.433962264150942,28.57142857142857
4572033000,전라북도,진안군,동향면,1418,1459,52.83,27.61688434601552,26.84081014575052
4572034000,전라북도,진안군,상전면,886,892,53.76,16.592261904761905,16.480654761904763
4572035000,전라북도,진안군,백운면,1973,1997,86.08,23.199349442379184,22.92053903345725
4572036000,전라북도,진안군,성수면,1798,1788,71.7,24.93723849372385,25.07670850767085
4572037000,전라북도,진안군,마령면,1873,1882,42.08,44.72433460076046,44.51045627376426
4572038000,전라북도,진안군,부귀면,2903,2894,104.43,27.7123431963995,27.79852532797089
4572039000,전라북도,진안군,정천면,1081,1066,75.51,14.117335452257977,14.315984637796317
4572040000,전라북도,진안군,주천면,1503,1524,96.0,15.875,15.65625
4573025000,전라북도,무주군,무주읍,9522,9562,79.41,120.41304621584185,119.90933131847375
4573031000,전라북도,무주군,무풍면,2272,2305,91.23,25.265811684752823,24.904088567357228
4573032000,전라북도,무주군,설천면,4029,4105,158.2,25.94816687737042,25.467762326169407
4573033000,전라북도,무주군,적상면,2593,2640,135.91,19.424619233316164,19.078802148480612
4573034000,전라북도,무주군,안성면,4311,4389,97.33,45.094010068837974,44.29261276071098
4573035000,전라북도,무주군,부남면,1400,1431,69.4,20.61959654178674,20.172910662824204
4574025000,전라북도,장수군,장수읍,7457,7649,101.82,75.12276566489885,73.23708505205265
4574031000,전라북도,장수군,산서면,2113,2209,47.74,46.27147046501885,44.26057813154587
4574032000,전라북도,장수군,번암면,2381,2417,126.06,19.173409487545612,18.88783119149611
4574033500,전라북도,장수군,장계면,4427,4521,67.74,66.74047829937999,65.35281960436966
4574034000,전라북도,장수군,천천면,2114,2144,83.9,25.554231227651965,25.196662693682953
4574035000,전라북도,장수군,계남면,2195,2267,50.28,45.087509944311854,43.655529037390615
4574036000,전라북도,장수군,계북면,1590,1602,55.88,28.66857551896922,28.453829634931996
4575025000,전라북도,임실군,임실읍,7494,7584,67.6,112.18934911242604,110.85798816568048
4575031000,전라북도,임실군,청웅면,1338,1380,34.77,39.68938740293356,38.48144952545297
4575032000,전라북도,임실군,운암면,1683,1722,76.16,22.61029411764706,22.09821428571429
4575033000,전라북도,임실군,신평면,1497,1535,33.7,45.54896142433234,44.4213649851632
4575034000,전라북도,임실군,성수면,1703,1758,60.36,29.12524850894632,28.21404903909874
4575035500,전라북도,임실군,오수면,3826,3913,40.49,96.64114596196592,94.49246727587058
4575036000,전라북도,임실군,신덕면,1337,1385,65.78,21.05503192459714,20.325326847065977
4575037000,전라북도,임실군,삼계면,1537,1586,56.34,28.15051473198438,27.280795172168972
4575038000,전라북도,임실군,관촌면,3442,3567,53.63,66.51128099944061,64.18049599104978
4575039000,전라북도,임실군,강진면,1608,1692,50.61,33.43212803793717,31.77237700059277
4575040000,전라북도,임실군,덕치면,1192,1213,42.08,28.826045627376427,28.326996197718632
4575041000,전라북도,임실군,지사면,1238,1271,17.79,71.44463181562676,69.58965711073637
4577025000,전라북도,순창군,순창읍,10257,10269,21.08,487.1442125237192,486.5749525616699
4577031000,전라북도,순창군,인계면,1588,1650,36.01,45.82060538739239,44.09886142738129
4577032000,전라북도,순창군,동계면,2070,2179,57.09,38.16780521982834,36.25853914871256
4577033000,전라북도,순창군,풍산면,1769,1845,28.09,65.68173727305091,62.976148095407616
4577034000,전라북도,순창군,금과면,1761,1780,27.29,65.22535727372664,64.52913155001832
4577035000,전라북도,순창군,팔덕면,1470,1573,39.2,40.12755102040816,37.5
4577036000,전라북도,순창군,쌍치면,2007,2107,79.99,26.340792599074884,25.090636329541194
4577037000,전라북도,순창군,복흥면,2259,2344,27.29,85.89226823012092,82.77757420300476
4577038000,전라북도,순창군,적성면,1350,1397,32.7,42.7217125382263,41.28440366972477
4577039000,전라북도,순창군,유등면,1184,1251,18.32,68.28602620087337,64.62882096069869
4577040000,전라북도,순창군,구림면,2409,2501,83.51,29.94850916057957,28.84684468925877
4579025000,전라북도,고창군,고창읍,21410,21652,42.5,509.45882352941175,503.7647058823529
4579031000,전라북도,고창군,고수면,2269,2332,23.16,100.6908462867012,97.9706390328152
4579032000,전라북도,고창군,아산면,2730,2782,23.16,120.12089810017271,117.87564766839378
4579033000,전라북도,고창군,무장면,2799,2900,43.78,66.24029237094564,63.933302878026495
4579034000,전라북도,고창군,공음면,2579,2656,50.06,53.05633240111865,51.518178186176584
4579035000,전라북도,고창군,상하면,2474,2568,32.96,77.9126213592233,75.06067961165049
4579036000,전라북도,고창군,해리면,2888,3006,39.53,76.04351125727295,73.05843663040729
4579037000,전라북도,고창군,성송면,1847,1889,36.25,52.110344827586204,50.95172413793104
4579038000,전라북도,고창군,대산면,3410,3543,23.16,152.97927461139895,147.23661485319516
4579039000,전라북도,고창군,심원면,2561,2633,40.07,65.71000748689792,63.91315198402795
4579040000,전라북도,고창군,흥덕면,3129,3235,33.39,96.88529499850254,93.71069182389937
4579041000,전라북도,고창군,성내면,2003,2086,30.84,67.63942931258106,64.94811932555123
4579042000,전라북도,고창군,신림면,2237,2316,40.9,56.62591687041565,54.69437652811736
4579043000,전라북도,고창군,부안면,2685,2809,53.35,52.65229615745079,50.328022492970945
4580025000,전라북도,부안군,부안읍,20662,20967,24.79,845.78459056071,833.4812424364663
4580031000,전라북도,부안군,주산면,1999,2136,24.73,86.37282652648605,80.8329963606955
4580032000,전라북도,부안군,동진면,2998,3110,39.35,79.03430749682337,76.18805590851333
4580033000,전라북도,부안군,행안면,2364,2410,20.13,119.72180824639841,117.43666169895678
4580034000,전라북도,부안군,계화면,3591,3697,49.09,75.31065390099816,73.15135465471582
4580035000,전라북도,부안군,보안면,2486,2560,41.45,61.7611580217129,59.97587454764776
4580036000,전라북도,부안군,변산면,4622,4694,85.16,55.11977454203852,54.27430718647253
4580037000,전라북도,부안군,진서면,2387,2459,39.72,61.90835850956697,60.095669687814706
4580038000,전라북도,부안군,백산면,2623,2711,36.48,74.31469298245615,71.90241228070177
4580039000,전라북도,부안군,상서면,2286,2409,51.49,46.785783647310154,44.39697028549233
4580040000,전라북도,부안군,하서면,2806,2860,43.22,66.17306802406294,64.92364645997223
4580041000,전라북도,부안군,줄포면,2689,2804,23.16,121.07081174438687,116.10535405872193
4580042000,전라북도,부안군,위도면,1179,1213,28.09,43.18262726949092,41.972232111071555
4611053500,전라남도,목포시,연동,4926,5074,0.67,7573.134328358208,7352.238805970149
